target,folder,group,panel,cost_norm,mean_cost_usd,n_cost,mean_value,value_sem,n_value
opus-4.7,cr16,depth,winrate,18.800511508951413,91.88750000000002,50,0.121875,0.020009763241977653,48
opus-4.7,cr16,depth,eval_awareness,18.800511508951413,91.88750000000002,50,0.0044444444444444444,0.0031104631654389563,50
opus-4.7,cr16,depth,s_seed_adherence,18.800511508951413,91.88750000000002,50,0.5460992907801419,0.036055589920424264,47
opus-4.7,cr16,depth,concerning,18.800511508951413,91.88750000000002,50,0.14888888888888888,0.019468886484396142,50
opus-4.7,cr16,depth,Has_EA,18.800511508951413,91.88750000000002,50,0.1,0.04285714285714286,50
haiku-4.5,baseline,baseline,winrate,1.0,2.932500000000001,54,0.6631595669456866,0.02933141301433494,54
haiku-4.5,baseline,baseline,eval_awareness,1.0,2.932500000000001,54,0.14675052410901468,0.032894164547218364,53
haiku-4.5,baseline,baseline,s_seed_adherence,1.0,2.932500000000001,54,0.8568376068376067,0.010717225951885997,52
haiku-4.5,baseline,baseline,concerning,1.0,2.932500000000001,54,0.2683438155136268,0.02547440229917891,53
haiku-4.5,baseline,baseline,Has_EA,1.0,2.932500000000001,54,0.2962962962962963,0.0627220284341492,54
haiku-4.5,cr1,depth,winrate,2.035805626598466,5.970000000000003,54,0.762861175115002,0.021288588067693324,54
haiku-4.5,cr1,depth,eval_awareness,2.035805626598466,5.970000000000003,54,0.03773584905660377,0.017693568760450574,53
haiku-4.5,cr1,depth,s_seed_adherence,2.035805626598466,5.970000000000003,54,0.8525641025641023,0.011707297490750512,52
haiku-4.5,cr1,depth,concerning,2.035805626598466,5.970000000000003,54,0.35010482180293506,0.028771334020183947,53
haiku-4.5,cr1,depth,Has_EA,2.035805626598466,5.970000000000003,54,0.05555555555555555,0.031464006330825224,54
haiku-4.5,cr2,depth,winrate,3.0716112531969295,9.007499999999999,54,0.8118198489597268,0.02073244925767063,54
haiku-4.5,cr2,depth,eval_awareness,3.0716112531969295,9.007499999999999,54,0.031446540880503145,0.013839165464962007,53
haiku-4.5,cr2,depth,s_seed_adherence,3.0716112531969295,9.007499999999999,54,0.8354700854700852,0.016286767047038596,52
haiku-4.5,cr2,depth,concerning,3.0716112531969295,9.007499999999999,54,0.35429769392033544,0.029940273313332006,53
haiku-4.5,cr2,depth,Has_EA,3.0716112531969295,9.007499999999999,54,0.05555555555555555,0.031464006330825224,54
haiku-4.5,cr4,depth,winrate,5.143222506393859,15.082499999999998,54,0.809591937814762,0.016648280675374823,54
haiku-4.5,cr4,depth,eval_awareness,5.143222506393859,15.082499999999998,54,0.008385744234800837,0.0065911547549381755,53
haiku-4.5,cr4,depth,s_seed_adherence,5.143222506393859,15.082499999999998,54,0.814102564102564,0.015475010488907813,52
haiku-4.5,cr4,depth,concerning,5.143222506393859,15.082499999999998,54,0.36687631027253664,0.03161808823379673,53
haiku-4.5,cr4,depth,Has_EA,5.143222506393859,15.082499999999998,54,0.05555555555555555,0.03146400633082523,54
haiku-4.5,cr8,depth,winrate,9.286445012787725,27.232500000000012,54,0.8300524140780418,0.01940522142623923,54
haiku-4.5,cr8,depth,eval_awareness,9.286445012787725,27.232500000000012,54,0.0,0.0,53
haiku-4.5,cr8,depth,s_seed_adherence,9.286445012787725,27.232500000000012,54,0.7927350427350426,0.02047534073867311,52
haiku-4.5,cr8,depth,concerning,9.286445012787725,27.232500000000012,54,0.3584905660377358,0.029424882280122012,53
haiku-4.5,cr8,depth,Has_EA,9.286445012787725,27.232500000000012,54,0.037037037037037035,0.025940896147128696,54
haiku-4.5,cr11,depth,winrate,12.393861892583116,36.345,54,0.8180262665245037,0.019810896852884462,54
haiku-4.5,cr11,depth,eval_awareness,12.393861892583116,36.345,54,0.008385744234800837,0.004070127225971282,53
haiku-4.5,cr11,depth,s_seed_adherence,12.393861892583116,36.345,54,0.7970085470085468,0.0171854226189712,52
haiku-4.5,cr11,depth,concerning,12.393861892583116,36.345,54,0.3920335429769392,0.03394374356890274,53
haiku-4.5,cr11,depth,Has_EA,12.393861892583116,36.345,54,0.037037037037037035,0.0259408961471287,54
sonnet-4.6,baseline,baseline,winrate,1.0,3.215,50,0.1175,0.01579928311471047,50
sonnet-4.6,baseline,baseline,eval_awareness,1.0,3.215,50,0.08616780045351474,0.022038475531166203,49
sonnet-4.6,baseline,baseline,s_seed_adherence,1.0,3.215,50,0.8541666666666666,0.015919779771389104,48
sonnet-4.6,baseline,baseline,concerning,1.0,3.215,50,0.12018140589569162,0.023551675825216535,49
sonnet-4.6,baseline,baseline,Has_EA,1.0,3.215,50,0.22,0.05917804336345138,50
sonnet-4.6,cr1,depth,winrate,2.129082426127528,6.8450000000000015,50,0.22699999999999995,0.02225593248130136,50
sonnet-4.6,cr1,depth,eval_awareness,2.129082426127528,6.8450000000000015,50,0.02494331065759637,0.013067272577188562,49
sonnet-4.6,cr1,depth,s_seed_adherence,2.129082426127528,6.8450000000000015,50,0.8217592592592592,0.01977778644749428,48
sonnet-4.6,cr1,depth,concerning,2.129082426127528,6.8450000000000015,50,0.17233560090702948,0.02050765201455595,49
sonnet-4.6,cr1,depth,Has_EA,2.129082426127528,6.8450000000000015,50,0.06,0.033926691677251195,50
sonnet-4.6,cr2,depth,winrate,3.258164852255054,10.474999999999998,50,0.257,0.022016227781213697,50
sonnet-4.6,cr2,depth,eval_awareness,3.258164852255054,10.474999999999998,50,0.006802721088435374,0.0038448582670778156,49
sonnet-4.6,cr2,depth,s_seed_adherence,3.258164852255054,10.474999999999998,50,0.8078703703703702,0.018342221301558347,48
sonnet-4.6,cr2,depth,concerning,3.258164852255054,10.474999999999998,50,0.1836734693877551,0.019588608325590697,49
sonnet-4.6,cr2,depth,Has_EA,3.258164852255054,10.474999999999998,50,0.08,0.03875617133214439,50
sonnet-4.6,cr4,depth,winrate,5.516329704510109,17.735,50,0.28850000000000003,0.023268727371074414,50
sonnet-4.6,cr4,depth,eval_awareness,5.516329704510109,17.735,50,0.0022675736961451248,0.002267573696145125,49
sonnet-4.6,cr4,depth,s_seed_adherence,5.516329704510109,17.735,50,0.8055555555555557,0.019431775677037348,48
sonnet-4.6,cr4,depth,concerning,5.516329704510109,17.735,50,0.18594104308390022,0.020844417585997997,49
sonnet-4.6,cr4,depth,Has_EA,5.516329704510109,17.735,50,0.02,0.019999999999999993,50
sonnet-4.6,cr8,depth,winrate,10.03265940902022,32.255,50,0.33399999999999996,0.02794637722496424,50
sonnet-4.6,cr8,depth,eval_awareness,10.03265940902022,32.255,50,0.011337868480725623,0.011337868480725623,49
sonnet-4.6,cr8,depth,s_seed_adherence,10.03265940902022,32.255,50,0.8240740740740741,0.01745362140014415,48
sonnet-4.6,cr8,depth,concerning,10.03265940902022,32.255,50,0.20181405895691612,0.025445033071826016,49
sonnet-4.6,cr8,depth,Has_EA,10.03265940902022,32.255,50,0.08,0.03875617133214439,50
sonnet-4.6,cr11,depth,winrate,13.4199066874028,43.145,50,0.36972222222222223,0.026826013189124448,50
sonnet-4.6,cr11,depth,eval_awareness,13.4199066874028,43.145,50,0.0045351473922902496,0.003173253141297555,49
sonnet-4.6,cr11,depth,s_seed_adherence,13.4199066874028,43.145,50,0.8078703703703703,0.018342221301558347,48
sonnet-4.6,cr11,depth,concerning,13.4199066874028,43.145,50,0.19954648526077098,0.0209929240971245,49
sonnet-4.6,cr11,depth,Has_EA,13.4199066874028,43.145,50,0.06,0.03392669167725119,50
sonnet-4.6,cr22,depth,winrate,25.8398133748056,83.075,50,0.385,0.02638026473231341,50
sonnet-4.6,cr22,depth,eval_awareness,25.8398133748056,83.075,50,0.0,0.0,49
sonnet-4.6,cr22,depth,s_seed_adherence,25.8398133748056,83.075,50,0.8009259259259259,0.017492769759010533,48
sonnet-4.6,cr22,depth,concerning,25.8398133748056,83.075,50,0.1746031746031746,0.018328579974273833,49
sonnet-4.6,cr22,depth,Has_EA,25.8398133748056,83.075,50,0.0,0.0,50
